Date,Post Type,full_text,Video Thumbnail,Image,Like,Retweet,Reply
2024-01-14T02:07:13.000Z,text,"संक्रमणकालीन न्याय निरुपण द्वन्दरत पक्षको कुम जोडाई,ॲाखा झिम्काई र टाउको हल्लाईको तालसुरमा हैन, पीडीतले न्याय पाएको अनुभुत हुने गरी हुनु पर्छ।सत्ता र बन्दुकको बलमा न्याय दिने भए हिजो जे भो,त्यही न्याय भै गो।लोकतन्त्रमा न्यायको प्रश्न सत्तामा हुँदा र भित्तामा टाँस्सिदा एउटै हुन्छ।",,,169,23,9
2024-01-13T08:41:06.000Z,text,गएका छैनन र नजाने पनि पक्का छ,,,3,,1
2024-01-13T07:59:37.000Z,text,स्वर्ग जाऊ अबश्य भेटिन्छ।,,,1,,1
2024-01-13T07:57:31.000Z,text,रेमिट्यास ल्याउन १२-१४ लाख बारिन्छ बर्षमा भन्छ।१५-२०वर्षमा बाजेबजै रेखदेख गर्ने आश्रमको व्याबसाय चलछ त्यसैगरी बनाउनु पर्ला देश त?,,,5,1,2
2024-01-13T06:37:14.000Z,text,योजना हैन संयोग हो,,,1,,1
2024-01-13T05:17:04.000Z,text,राम्रो झुझाब मनन योग्य।,,,2,,
2024-01-13T05:15:42.000Z,text,खुसी खुसी धन्यवाद,,,,,
2024-01-13T05:14:30.000Z,text,धन्ने धन्नेवाद छ है,,,,,
2024-01-13T05:13:25.000Z,text,अनि के नेपाललाई दुई साम्राज्यको पाउमा  चढ्न दिनु पर्ने थियो त?सबै समान त छन नि।,,,1,,1
2024-01-13T05:07:48.000Z,text,कहिलेमा कही रमाईलो हुन्छ फुर्सत मिल्दामा ।,,,2,,1
2024-01-13T05:04:49.000Z,text,धन्येवाद दाजुश्री!,,,1,,
2024-01-13T05:03:50.000Z,text,बाटोमा काँडे तार लगाउन सुझाब छ!,,,2,,2
2024-01-13T02:11:33.000Z,image,अल्झे छ क्यार तिम्रो पछ्यौरी चियाको बुट्टैमा।सूर्योदयको पहिलो झुल्कोमा ईलामको कन्याम चियाबगान पुगियो।सुन्दर छ ईलाम।,,https://pbs.twimg.com/media/GDsCaUgXYAAjomk?format=jpg&name=medium,511,17,35
2024-01-12T15:10:29.000Z,text,सुझाबका लागि धन्यवाद!,,,5,,
2024-01-12T01:32:01.000Z,text,राजतन्त्रको स्वभाविक उपजको एउटा राजा र शासक भन्दा आकाश जमीन फरक देश र जनता सोच्ने नेता र राष्ट्र निर्माण र एकिकरण प्रक्रियाको एतिहासिक नेतृत्व कर्ता हुन-वडामहाराज पृथ्वीनारायण शाह।उहाको ३०२औ जन्मजयन्तीको उपलक्ष्यमा ह्रदयभरीको सम्मान प्रकट गर्दछु।,,,310,34,19
2024-01-07T13:35:13.000Z,text,फोहोर थाप भन्यो भने नि के थाप्ने स्वाधीन्ताको समान्ता खोजेको हजुर।,,,1,,
2024-01-06T08:48:23.000Z,text,धादिङमा पर्छ त्यो।,,,1,,
2024-01-06T07:24:19.000Z,text,"केही हुन्न, साझा कुरा छैन ।आआफ्ना डम्फु कति बजाउने?",,,,,
2024-01-06T04:47:04.000Z,text,त्यो मीठो हुदैन होल्,,,1,,1
2024-01-06T04:39:06.000Z,text,देशकै चासो नहुने बादर  भन्दा खराव भन्छ,,,2,,
2024-01-06T04:37:33.000Z,text,त्यो त गज्जब कुरो किम्ची र सिन्की पनि,,,1,,1
2024-01-06T04:35:43.000Z,text,पटक पटक उठाएको छु हजुर सुन्न पनि परो नि,,,3,,1
2024-01-06T01:47:45.000Z,image,"अर्गानिक रायोको साग र तयार हुन छ महिना लाग्ने आलु खाने हो भने काभ्रेको भुम्लु गापा बेखसिम्ले,सिमथली र चौबास आउनुस है।चौबासको कोड्कामा त करीब करीब मनकामना र घैलुंगकै स्वादको सुन्तला पनि किसानहरुले फलाएका छन।तर बादरले हैरान बनाएका छन।अर्को नि लप्सी त कुरै नगरौ न त्यति स्वादिलो।",,https://pbs.twimg.com/media/GDH51kEbkAAHcLB?format=jpg&name=medium,236,21,26
2024-01-05T07:06:11.000Z,text,त्यो त तरीकै भएन नि।डालोमा लिने हो र नेपाल सरकारले तल्ला तह वा सहमती भएका परियोजनालाई दिने हो।,,,1,1,1
2024-01-05T07:03:24.000Z,text,त्यो त किनेरै लाने हुन्छ,,,1,,
2024-01-05T06:55:19.000Z,text,सही त सचिवले न गर्ने हुन नेतृत्व मन्त्रीको,,,1,,
2024-01-05T02:59:18.000Z,text,"चुनावताका साथीहरुले मच्चि मच्चि नारा भट्याए -खोलीखेत जोगाउने तटबन्धनले ,देश भत्काउने गठबन्धनले भनेर।सोह्रैआना ठीक रहेछ त्यो कुरा।भारतीय बिदेश सचिवको नेपाल भ्रमणको ठुलो उपलब्धी भनिएको स्थानीय तहलाई करीब सोझै दिन सक्ने बीस करोडको सहयोग भोलीका लागि धेरै महगो हुने प्रबल संभावना छ।",,,193,34,20
2024-01-04T04:35:46.000Z,text,तर प्रश्नहरु छन।,,,2,,1
2024-01-04T02:09:03.000Z,text,"सुख्खा मौसममा बामपन्थी एकताको एकतारे धुन मन्द गतिले फैलाउन थालिएछ।मेरो साधारण सोचले भन्छ-प्रचण्डको सिंहासनमा पक्कै पनि पंहेला धर्साहरु देखिन थाले होला।विचार,संगठन र नेतृत्वका हिसाबले असफल त्यो ईतिहास उसैगरी ब्युताउनु घ्यू बेचुवा र तलवार बेचुवाले लगाएको मितेरी सम्बन्ध जस्तै हुनेछ।",,,249,42,44
2024-01-03T02:30:22.000Z,text,त्यसमाथि पनि प्श्न उठाऔ राम्रै हुन्छ,,,2,1,1
2024-01-03T02:28:54.000Z,text,कृषिमैत्री अध्यक्ष म जति अरु छैन भन्या छन हेरौन यो साल।,,,1,,
2024-01-03T02:27:44.000Z,text,जस्ले काम गरेको र जस्ले काम गर्ने शंकल्प गरेको छ अरु के कस्लाई ?,,,1,,3
2024-01-03T01:54:37.000Z,text,उनैले आफ्नै फर्मको लागि गाडी अनुदान लगेका छन मैले भन्दा हेरौला रे।,,,6,1,1
2024-01-03T01:41:20.000Z,image,"मेहनतले दिएको खुसी!भुम्लु-३ सिम्थलीका युवा किसान प्रवीण महतले ३८ खसीबोका, १३००केजी अदुवा र ६००केजी हलेदो बेचे र बारीमा कागती पनि लगाएका छन।तर उनलाई सरकारी निकायले सहयोग गरेको छैन।गा पा ले  गत साल सुंगुरको खोर नै नभएकालाई समेत कृषिको अनुदान दिंदा उनी अटेन छन,कारण उनी गंठे परेन छन।",,https://pbs.twimg.com/media/GC4bmRtWAAAtJdy?format=jpg&name=medium,468,36,55
2024-01-02T11:31:24.000Z,text,सके जति गरेकै छ अधुरामा रकम दिएन गठेले प्रश्न उनलाई पनि पक्षपात गरेको उठ्दैन र?,,,1,,1
2024-01-02T03:02:59.000Z,text,गोरे दाईले गोजी टक्टक्याएर देखाई दिए पछि सेते ग्रुपले सुधार आन्दोलन चलाउने कर्ण प्रिय कुरा गर्न थाले छन।माकुराको जालो झै कुनै राजनीतिक विचारधारा पुर्वाग्रहपुर्ण प्रचार गरेर नथाक्नेहरुको यो ऐलान तथ्यको कसीमा सत्य सम्प्रेषण गर्ने उदेश्यले भए राम्रो तर त्यो फेरि पनि स्वतन्त्र हुदैन।,,,172,32,7
2024-01-01T13:56:19.000Z,text,"कुन शहर ? बनेपा ,धुलिखेल ,पनौती पनि त सानै भए नि शहरै हुन अनि गाउं झन रमाईला छन।मव पर्छ मलाई।",,,,,1
2024-01-01T13:45:50.000Z,text,"अझ चुरो कुरो के भने नि,गृहमन्त्रीले नै परिस्थीती उत्तेजक बनाउने कार्यमा भैतिक मन्त्री दोषी हुन भनि सक्या छन।मन्त्री किराँतीलाई प्रचण्डले बोकेपछि मन्त्री ज्वाला  निहुँ खोज्दै गएका  हुन।",,,3,1,
2024-01-01T13:02:16.000Z,text,त्यो हो।,,,3,,
2024-01-01T13:01:37.000Z,text,नेःवाको र झिंग्हुँ  त चलेकै नाम हुन।,,,1,,1
2024-01-01T12:54:33.000Z,text,सबै लुगा भाडाकै हुन किन्दा पनि भाडा तिर्दा पनि पैसो तिर्नै परो तपाई कसरी लाउने गर्नु हुन्छ?,,,2,,3
2024-01-01T12:48:09.000Z,text,"घोक्राईदिन मिल्दैन गणीत  पुग्दैन, के गर्ने त?",,,1,,1
2024-01-01T12:45:32.000Z,text,मन त पर्छ तर कहा पाईन्छ?बनेपाको मात्र था छ ।,,,1,,2
2024-01-01T11:25:55.000Z,text,"गठबन्धन सरकारका जुनकुनै मन्त्रीले जे सुकै भने/ गरे पनि र जो जति घोक्रो सुक्ने गरी कराए पनि राजीनामा दिदैनन।गगन-विश्व नै अनसन बसे भने बेग्लै कुरा।कोही मरुन कि बाँचुन के मतलव?बाँची रहनु पर्ने त गठबन्धन हो,जो अजर अमर रहेकै छ!",,,306,46,35
2024-01-01T03:07:55.000Z,text,टाउको र टोपी मेरै होअरु के चासो।,,,4,,2
2023-12-21T06:50:29.000Z,text,मेरो उपस्थीती देखाउन चुनौति छ ।,,,6,,2
2023-12-21T02:29:29.000Z,text,"संस्कृति मन्त्री किराँतीले कत्रो जेल बनाउलान त अब?उनले थुन्नै पर्ने राष्ट्रद्रोहीको संख्या (हिन्दु,बौंध्द,मुस्लिम आदी)करीब ९८% रहेछ।माओवादी अरु कसैका लागि सेवा दिने मिसनरी उघोग हो भन्ने फेरि  प्रमाणित भयो।धर्म ब्यक्तिगत स्वतन्त्रता हो।तर संस्कृति र सभ्यता देशको मौलिकता र पहिचान।",,,922,164,60
2023-12-18T05:13:43.000Z,text,सयजनालाई कुखुरा चिउरा र दही मेरो तरतबाट  हो,,,1,,4
2023-12-18T03:40:50.000Z,text,गणतन्त्र चाहिदैन भन्नेको होला,,,1,,1
2023-12-18T03:10:27.000Z,text,"नेपाल वायुसेवा निगम सधै घाटा जानुको कारण ग्राउण्ड ह्याण्डिलिङले तलब ख्वाउन पुगेर भन्छन।बिग्रेका जहाज वनाउदैन,अनावश्यक कर्मचारी पाल्छ।त्यै पनि नियम अनुसार बोलकबोलमा अर्कैले लग्यो भने के होला?त्यस कम्पनीका प्रमुख कुनै पार्टीका विदेश बिभागका नेता छन ।उनले राजनीती गरुन कि निगम चलाउन?",,,180,41,17
2023-12-17T02:47:29.000Z,text,पुर्व प्रम बाबुराम भट्टराईले साम्यवाद प्राप्ती र नीजी सम्पतिको उन्मुलन मृगमरिचिका हो भनिदिनु र प्र म प्रचण्डले नातिनीको हिजैको भब्य विवाह देखेका तर यी दुईकै कुरा सुनेर/मानेर जीवन दिने र जनवादी विवाहका नाममा दुईवटा विस्कुट र एककप चियामा आफ्नो विवाह सक्ने कमरेडहरु के सोच्दै होलान?,,,347,47,43
2023-12-13T01:29:05.000Z,text,हो नि सही कुरा तर पनि देश सबैको हो र साझा पहुचका लागि यो गरेको हो।,,,1,,
2023-12-12T08:11:46.000Z,text,"पहिचान र सामार्थ्यलाई सन्तुलन गर्ने र ब्यबहारमा समाबेशीतालाई खरो उतार्दै आएको एमाले पार्टी बिरुद्दको पहिचानवादी भनिनेको निरन्तरको हर्कत केवल अन्ध जातीवाद,नश्लवाद र फाँसीवादको भद्दा नमुना हो।फुटाउ र राज गर भन्ने त्यो पुरानो फर्मला ईतिहासले पटक पटक पराजित गरेको छ र फेरि पनि गर्छ।",,,119,23,11
2023-12-11T00:58:53.000Z,image,मेरी जीवन संगीनी तारा मानन्धर (बाँस्कोटा)लाई जन्मदिनको धेरै धेरै शुभकामना!,,https://pbs.twimg.com/media/GBB1UfpbUAApvrR?format=jpg&name=medium,756,22,181
2023-12-10T12:10:58.000Z,image,"अध्यक्षज्युको संबोधन मण्डन देऊपुर नपा ,काभ्रेमा चलिरहेको छ।धन्यवाद सबैलाई ।",,https://pbs.twimg.com/media/GA_FihFbwAAToP-?format=jpg&name=medium,221,24,22
2023-12-08T02:10:12.000Z,text,"प्रायोजीत हल्ला मच्चायो भाउ बढायो जनतालाई किनायो।उसैगरी उल्टो हल्ला चलायो भाउ घटायो र जनताबाटै कौडीमा किनीदियो गरेर मात्र नेपालको शेयर बजारका केही डनहरुले शेयर बजार पुरै कब्जामा राखेका छन,भन्छन।Y C O भन्ने कम्पनीलाई मनपरी बजार चलाउने छुट कस्ले दियो? जनता घाटामा,तीनजना नाफामा?",,,239,41,19
2023-12-07T09:08:57.000Z,text,के सुन्नु पर्यो नि बोटल सक्किए र दशैका हा हा,,,4,,2
2023-12-05T08:54:34.000Z,text,5%भन्दा बढी शेयर बेच्नु परेमा सरकारी अनुमती लिनै पर्ने प्राबधान राखेर मैले नै दुर संचार नियमावली बनाएको र जारी गरोको हो अनि सरकारले थाहा पाएन भनेर प्रमले कस्लाई उल्लु बनाएको त? अनि क्न नलेख्ने ?,,,1,,3
2023-12-05T06:35:04.000Z,text,दिया थे घरमै धारा छ त,,,4,4,
2023-12-05T05:56:42.000Z,text,आफैं धामी आफैं बोक्सा भने जस्तो नाटक प्रमले एनसेल विक्रीमा किन गरेको?अनुमती कस्ले दियो?सरकारीअनुमती नभै बेच्न नपाउने कानुन छ।सम्पर्ण सम्पत्ति मुल्याङकन गर्ने जनतालाई शेयर बेच्ने।टेलियासोनेराले लाभकर छलेर गए पनि ओलीकै पालामा एनसेलबाटै ४७अर्ब तिराएकै हो।एक्जेयटाले उही बाटो खोज्यो।,,,201,28,19
2023-12-04T23:54:16.000Z,text,गरेको छ पानी थिएन खानलाई र सडक पनि कच्ची थियो त्यो दुबै सम्पन्न भएका छन हजुर।,,,41,6,5
2023-12-02T02:00:01.000Z,text,"अर्थतन्त्र लयमा छ भन्ने सरकारलाई अलपत्र पुर्वाधार आयोजनाले मात्र गिज्याएको छैन।देश छोड्ने युवाको तांती,बन्द सटर,बड्दो बैंक ब्याज,जिर्ण उघोगहरुले राष्ट्र नै निराश छ।शिथिल लगानी मनस्थिति चिर्न लगानी मैत्री कानुन र वातावरण आवश्यक छ।लगानी सम्मेलनको कुम्भ मेलाले मात्र समाधान दिदैन।",,,180,28,23
2023-11-30T01:43:49.000Z,text,"वास्तविक भुमिहिनलाई एकपटक मापदण्ड बनाएर जमिन दिनु सही हुन्छ। तर हुकुमवासी र सालझण्डीमा माओवादीले योजनाबध्द कब्जा गरेका जस्ता जमिन अब्यबस्थीतको नाममा दिन हुदैन।वन क्रान्तिको हल्ला  भोट बैंकको चतुरे दाउ त हैन नि प्रम ज्यु?र,अर्को कुरा हिजोदेखि नया दलको नवउदारवादी पर्दा पुरै खुलेछ।",,,174,33,23
2023-11-29T14:42:20.000Z,text,सही कुरा।,,,2,,1
2023-11-29T09:53:35.000Z,text,"जाजरकोट,भेरी नपामा भुकम्प पिडीतलाई दलहरुले ५०८ अस्थाई टहरा बनाउॅंदा एमाले एक्लैले ३१५ वटा बनाएछ।गठबन्धन र अरुले बाकी।भुकम्प पर्यटनको प्रचार प्रतिष्पर्धा र जनताप्रतिको समर्पणको सानो फरक यो पनि त हो।सगैं बसेर पिठ्युंमा छुरा रोप्न जस्तो सजिलो घोषणा गरेर लड्न कठिन भन्या त्यसै हैन।",,,169,29,26
2023-11-27T03:29:10.000Z,text,"किन किन सौरभ र विजयकुमार नेपाली पत्रकारितीमा  एक्ट्रा मन पर्छ मलाई।भलै,उनका सबै बिचारमा सहमत हुन नसकियोस।पवरफुल एक्सप्रेशन कला र क्षमताले लोभ्याईरहन्छ।",,,373,25,29
2023-11-27T00:23:41.000Z,text,त्यो पर्दैन,,,,,1
2023-11-26T12:02:42.000Z,text,त्यो समय २०६१ थियो जुन गैसक्यो,,,3,,2
2023-11-26T09:02:40.000Z,text,संघीयताको कुरा मलाई नसोध्नु मतलब छैन मान्देको मात्र,,,5,,5
2023-11-21T13:07:47.000Z,text,"पत्रकार महासघंका पुर्व सभापति र हाल प्रमका प्रेस सल्लाहकारज्युको सोसलसाईट सम्बन्धी दृष्टिकोण हालसम्म थाहा पाउन नसक्दा म चै छक्कै परेको छु,अभिब्यक्ति स्वतन्त्रताको प्रश्न जो छ नि,हो त्यो-साउने चश्माले हेर्ने कि सदावहार चश्माले?",,,154,31,12
2023-11-20T03:28:24.000Z,text,तोलाको जिब्रो फटकार्नु भन्दा धार्नीको टाउको हल्लाउनु बेस भन्थे बुढापाकाले हो रैछ जस्तो लाग्न थाल्या छ।न सुनाएर कोही आफुसंग सहमत भयो भन्ने भ्रममा बस्नु पर्यो न अरुको कुरा सुनेर आफु भ्रमित हुनु पर्यो।नपाउनेको दुख बुझिन्छ  तर पाउनेहरुको  दुखको रहस्य स्वार्थ र फगत स्वार्थ मात्र हो।,,,192,25,79
2023-11-18T01:56:42.000Z,text,"यति बलियो गठबन्धन सरकाकारले जम्मा दुई जिल्लाका भुइॅंचालो पीडीत जनतालाई समेत सेवा दिन सकेन।कोभिडमा दुई बित्दा महामन्त्रीद्वयअर्ती अहिले दुई बाँसेघरको प्रचारमा ईतिश्री भएछ।माघ लाग्न के आँट्याछ,सरकारलाई लावण्य देशको बुख्याँचाले तर्सायो रे! सरकार भन्दा लोकतन्त्रवादी जनता छन नेपालमा।",,,228,51,26
2023-11-16T05:48:53.000Z,text,के हो आकाशे यात्रा,,,5,,1
2023-11-16T05:43:56.000Z,text,सै हो,,,1,,
2023-11-16T04:56:01.000Z,text,हो जस्तै लाग्यो,,,1,,
2023-11-15T13:11:11.000Z,text,"कुनै नेपाली मिडीयाको सम्पदकीयमा मेल खान गएमा संयोग मात्र हुनेछ-नागरीक स्वतन्त्रता खुम्च्याउने कसरत,हिजो।टिकटकको उन्माद नियमन कहिले?अहिले।चीन,इरान,सिरीया,उत्तर कोरीया,तुर्किएमा त एक्स,ह्वाट्सएप मेटा पनि चल्दैन भन्ने सुन्या छु।कानुन अनुरुपको नियमन लोकतन्त्र हो कि आदेशात्मक बन्देज?",,,171,27,5
2023-11-15T12:34:14.000Z,text,हा हा त्यो बजारको कमाल हो किन्दा सल्लाह भएन।,,,3,,1
2023-11-15T06:58:39.000Z,image,बहिनीबाट भाई टिका ग्रहण गरियो।,,https://pbs.twimg.com/media/F-9OUjNX0AAUaUm?format=jpg&name=medium,387,9,21
2023-11-13T11:18:33.000Z,text,"सरकारले टिकटक बन्द गर्ने निर्णय लिएछ।स्वस्थ ब्यक्तिगत मनोरन्जन,श्रृजनात्मक काम गर्न पाउने र क्टेन्ट फिल्टर गर्ने कानुन बनाएर सो प्लेटफर्मले नेपालको आर्थिक कानुन मान्ने बनाएको भए हुन्थ्यो ।तर बन्दै गरीदिदा गगन-विश्व र प्रचण्डलाई लोकतन्त्र खतरामा परेको नलागेमा मेरो आपत्ति रहेन!",,,427,77,43
2023-11-13T04:01:26.000Z,image,"शुभ बिहानी,बाल कलाकार आयुषा गौतम र युवराज चौलागाईसंग भुम्लु एमाले काभ्रेको देउसी भैलीमा।",,https://pbs.twimg.com/media/F-ySlFWXIAAuu23?format=jpg&name=medium,190,8,9
2023-11-13T03:29:16.000Z,text,चुप हैन गलतलाई गलतै भन्ने हो।,,,,,
2023-11-13T03:26:02.000Z,text,समयले बताउला अब नागरीक पत्रकारीता आईसक्यो हाते सम्पादक हुन मालिक चाहिदैन मोवाएल भए पुग्छ।,,,1,,
2023-11-13T03:23:49.000Z,text,यो सम्झने मन छ म बिर्सु कसोरी ?केही छैन त्यो मेरो समस्या थिएन।,,,2,,1
2023-11-13T03:22:04.000Z,text,जरुरी छ त्यो काम कानुन ड्राफ्ट भैसक्या हो,,,,,1
2023-11-13T03:20:16.000Z,text,त्यो आशा म राख्दिन जे ठीक हो त्यो गर्ने हो भन्ने हो,,,1,,
2023-11-13T03:10:02.000Z,text,हा हा म बोलीन।,,,2,,
2023-11-13T03:09:02.000Z,text,तर कुनै पनि वाद विचार र ब्यबहारको आधारभूत प्रणाली हो।,,,2,,1
2023-11-13T02:36:26.000Z,text,सत्ता संक र अयोग्ता ढाक्न हो त्यो,,,,,1
2023-11-13T02:34:44.000Z,text,मन परो गज्जब,,,1,,
2023-11-13T01:17:00.000Z,text,"यो सप्तरंगी पर्वमा देशकै टाइकुन मिडीयाका संचारकर्मी मालिकद्वारा निकालिएको सुन्दा दुख लाग्यो।हिजो,श्रमसुरक्षाका लागि नियुक्ति र न्युनतम पारिश्रमिक पत्र अनिवार्य हुनु पर्छ भन्दा मैले खेदाई खाए।बिवेकको मृत्युको जगमा चुलिने पुँजीवादले श्रमिकको पसिनाको मुल्य थाहा नपाउनु उस्को दोष हैन।",,,173,30,14
2023-11-12T11:49:56.000Z,text,"त्यो साहित्य मेरो होईन,जस्ले कुनै पनि देशको मौलिक सभ्यातामाथि हस्तक्षेप गरोस बरु नेपाली मौलिक सभ्यता किन कम्जोर बन्दै छ भन्ने कुरा गरेको हो।मनोबैज्ञानिक युद्ध कट्टरपन्थी र साम्राज्यबादीको आधुनिक बिशेष्ता हो।",,,,,1
2023-11-12T05:21:48.000Z,text,"गाई पल्ने,पुजा गर्ने,दुध खाने,बाच्छी पाए पाल्ने तर बाच्छो पाए घांसपरालको त्यान्द्रो पनि टिप्न नपाउदै सडकमा लखेट्ने हामी नै हो।कुकरलाई अरुको दैलोमा लगेर फोहोर गराउने हामी नै हो।अनि तीन हात उफ्रेर छाडा जनावरको संरक्षण खै भन्ने हामी नै हो।धर्म,संस्कृति र सभ्यताको रक्षा यसैगरी होला?",,,238,26,22
2023-11-11T05:05:45.000Z,text,कुनै दिदीबहिनीको हात र दाजुभाईको निधार खाली नहोस।स्वदेश बिदेशमा रहेका नेपपालीहरुको मन गोदावरी र सयपत्री फूल झै फक्रियोस।मष्तिष्क शरद ऋतुको आकाश झै सफा र क्षितितसम्म देख्न सक्ने होस।२०८० को दिपावली र न्यॅुदया भिन्तुना ११४४ को हार्दिक मङगलमय शुभकामना!शुभकामना!!शुभकामना!!!,,,166,20,7
2023-11-10T02:27:24.000Z,text,भुकम्प र पराकम्पबाट पीडीत जनताको राहत र सुरक्षाको चर्चा चलिरहेको बेला राजनीतिक बजारमा भने गणतन्त्रको विकल्पको बहस चुलिएको रहेछ।जनता न दल कसैले मागेको न चाहेको संरचना बारे म पुरातनवादी नै छु।तर विकल्पवादीलाई सोध्छु-दुईतिहाई ल्याउने संबिधान फेर्ने।सक्छौ त ?बेला न कुबेला बंजी न्यला।,,,175,27,37
2023-11-09T01:52:18.000Z,text,"जर्जसोरस संकटमा परेको खबर सुन्या तीन महिना पनि भाथेन।यता गोरेसेतेपाटीहरुले दुनियांलाई चकित पार्ने गरी कर्कोरेट र डोनेट प्रभावी फेकन्युज प्रोडक्सन फ्याक्टरी बन्द गरेर निष्पक्षे न्युज बेच्ने भनि नयां कला उघोग सुरू गर्ने घोषणा पो गरिसकेछन।हैट ,ब्यापारिक कला चै खत्रै जान्या हुन।",,,543,134,52
2023-11-09T00:14:25.000Z,text,पक्कै,,,1,,1
2023-11-09T00:13:19.000Z,text,"म जान्न दाजु कमरेड,यसर्थ कि म पिपलपाते राजनीति र नौटंकी मन पराउन्न ।",,,2,,
2023-10-16T14:20:34.000Z,image,आजको दिन रमाईलो भेटघाट रेडियो नेपालका कर्मचारी साथीहरुसंग।,,https://pbs.twimg.com/media/F8kTvQFa8AA-uwH?format=jpg&name=medium,89,11,3
2023-10-14T07:29:14.000Z,text,"जहां ढुङगो खस्छ,त्यै प्रचण्ड पथ हो।कोशीबारे प्रचण्डको ताजा बयानले सोही प्रमाणीत भयो रे।आखिर, ग्लोरीफाई पनि एक कला रहेछ।",,,217,29,15
2023-10-13T07:55:23.000Z,text,संयुक्त राष्ट्र संघले इजराईल- प्यालेष्टाईको स्थायी समाधान टु नेसन थ्यौरी रिजोलुशन भनेकै हो।त्यो नमानेपछि निर्दोष माकिने गरी भएका हला खेदजनक नै हुन।हमास लडाकुको हमला आतंककारी हो र प्यालेष्टी राज्य स्थापनाको बिषय सही हो।युध्द निर्यात शक्तिशालीहरुको नियमित खेलमा नेपाल पर्नु हुदैन।,,,87,15,3
2023-10-13T07:46:18.000Z,text,दाजुको दशैं कता हो ?हाहा!,,,3,,1
2023-10-12T12:44:05.000Z,text,"प्रतिनिधीसभामा परमादेश गराउन उध्दत रहेर सत्ता कब्जा गर्दा खुशीले बाह्रहात उफ्रेर नाच्नेहरु कोशीमा उही प्रकृतिको संकट पुनराबृत हुंदा किन धरधरी रोएका होलान?अब देखो रमिता!जे रोप्यथ्यौ,त्यही फल्यो,के फरक पर्यो त?",,,250,46,11
2023-10-08T11:47:09.000Z,video,२०० रुपैयाँ को विल तिर्न अझै ८०० देखि १००० खर्च गर्दैछ्न उपभोक्ताहरू,,,150,21,7
2023-10-08T11:44:24.000Z,video,"विद्युत प्राधिकरण उत्पादक पनि आफै , व्यापार प्रवर्द्धक पनि आफै नियमन कर्ता पनि आफै र लाइसेन्स जारी कर्ता पनि आफै",,https://pbs.twimg.com/ext_tw_video_thumb/1710984379860992000/pu/img/x3nyPoO9ziEDyRo0.jpg,113,19,4
2023-10-08T11:34:16.000Z,video,विद्युत विधेयक २०८०  काशी जानु कुत्तीको बाटो समातेर आयो,,https://pbs.twimg.com/ext_tw_video_thumb/1710981832739868672/pu/img/W03-GAwGrnPRmDUq.jpg,43,12,
2023-10-04T04:42:13.000Z,text,"बिशाल बृक्षको डालीमा पनि चरा बस्दा र उड्दा दुई पटक हलचल उत्पन्न हुन्छ तर डाली भांचिदैन।अहिले पार्टीकै साथीहरु खुईल्याउन सक्रिय केही साथीहरु पार्टीलाई वास्तविक संकट पर्दा र विपक्षीसंग लड्दा कति सक्रिय थिए त?डिष्ट्रक्टिव चेतना कहिल्यै कन्ट्रक्टिव नहुने रहेछ।र,यो समयको अन्त होईन।",,,155,24,9
2023-10-01T01:51:15.000Z,text,"कुनै पनि घटना प्रभावित भएर संगसंगै हिडेका साथीहरु प्रति त्यति मात्र टिप्पणी गर्नु ताकि भोली पनि संगसंगै हिड्ने परिबेश जीवन्तै रहोस।उग्रता एमालेले छोडेको चारदशक भैसक्यो।चुनाब भएपछि कोही जित्छ हार्छ।र,त्यो स्थाई होईन।लक्ष्य स्थाई हो।",,,247,36,24
2023-09-29T03:17:25.000Z,text,"मेरो आधिकारीक  ब्याख्याता म मात्र हुं अरु होईन।र,फाईनल्ली भन्छु - म धागो छिनेको चंगा होईन।",,,253,38,38
2023-09-27T04:31:41.000Z,text,राजनितीमा पुरा गर्न नसकिने आश्वासन कसैले कसैलाई नदिएकै राम्रो।कुनै समय त्यो कला मानिन्थ्यो होला।तर आजको खुल्ला समाजमा त्यो  जाली कुरा मानिन्छ।बरु तत्काल रिस उठे पनि हाकाहाकी पन नै ठीक लाग्छ ओ!बिछट्टै !,,,319,53,44
2023-09-24T10:46:46.000Z,image,"मनमोहन अधिकारी प्र म हुदा स्थापना भएको शदीद गंगालाल अस्पतालको सरल,भरपर्दो उपचार सफा वाताबरणमा दुई हप्ता देखि लिईयो आजै मात्र एक हजार जनाले सेवा लिएका छन।यो तहसनहस पार्न कोही नलागुन अनेक लफडा झिकेर।खुसी पछिको एक क्लीक हालि दिएं है।",,https://pbs.twimg.com/media/F6yP2mLXIAAwX-v?format=jpg&name=medium,534,35,51
2023-09-21T13:04:58.000Z,text,मेयरले महावीर पुनलाई पनि आविष्कारमा जिती दिए।अब गठेले तक्मा देला भन्ने आशा छ।,,,1,,
2023-09-21T12:43:11.000Z,text,"विध्यालय शिक्षामा कानुनी सुधार गर्न सरकारले विधेयक पेश गरेपछि सर्वजनिक,नीजी र उच्च माविमा अलपत्र परेका सबै शिक्षक संगठनहरु ब्यापक बिरोधमा उत्रेका छन।शैक्षिक गुणस्तर,पेशागत र लगानीको सुरक्षा र शिक्षामा सबैको सरल पहुंच राज्यले सुनिश्चित गर्न सक्नु पर्छ।विधेयक हेर्दा उॅंट जस्तो छ।",,,115,22,10
