"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2022-01-26T02:19:57.000Z","image","पहिला खाद देऊ, अनि भोट खसाऊ

स्थानीय निर्वाचन घोषणा गर
अनि राष्ट्रिय सभा निर्वाचन गर

संविधान र लोकतन्त्र मास्न पाइँदैन","","https://pbs.twimg.com/media/FJ_oTUgacAERynr?format=jpg&name=900x900,https://pbs.twimg.com/media/FJ_oTUXaIAAMQXa?format=jpg&name=large","41","5","1"
"2022-01-26T00:45:48.000Z","image","मधेश विगत एक महिनादेखि आन्दोलित छ। किसानहरू चिसोमा हरेक दिन आफ्ना माग राखेर आन्दोलन गर्न सडकमा उत्रिन्छन्। तर त्यो चाहिँ तीनै तहको सरकारले नदेख्ने अनि मधेशमा आएर निर्वाचन गराउने? काठमाडौंमा बोलाएर निर्वाचन गर्न लगाउनुस्, हामीलाई मतलब छैन, तर मधेश आन्दोलित छ।","","https://pbs.twimg.com/media/FJ_Ss96agAYYMFa?format=jpg&name=medium","62","5","8"
"2022-01-24T08:33:05.000Z","image","किसान आन्दोलन - जिन्दाबाद !","","https://pbs.twimg.com/media/FJ2qkwRaAAAWNjN?format=jpg&name=small","75","7","5"
"2022-01-23T03:22:05.000Z","image","कालो झंडा बरदाश्त गर्न नसक्ने फोरम/जसपाले आन्दोलनको नाममा के-के गरेका थिए ?","","https://pbs.twimg.com/media/FJwZuC8aMAMcJCY?format=jpg&name=small,https://pbs.twimg.com/media/FJwZ0aeaAAYchMF?format=jpg&name=small,https://pbs.twimg.com/media/FJwZ0a6agAI2cpa?format=jpg&name=small,https://pbs.twimg.com/media/FJwZ0bTaIAc7TPN?format=jpg&name=360x360","66","11","2"
"2022-01-23T02:40:47.000Z","image","किसान आन्दोलनमा  #बाल्टिन_जुलुस।  सिंचाईको व्यवस्था गर, नसके कृषि बिजुली नि:शुल्क गर। सबै जिल्लाको आन्दोलन अपडेट हेर्न:  

किसान आन्दोलन - जिन्दाबाद !","","https://pbs.twimg.com/media/FJwP0uaacAQ2FLe?format=jpg&name=medium","51","4","3"
"2022-01-22T10:49:47.000Z","text","किसान आन्दोलन विरोधी जसपाको आतंकको श्रंखला","","","29","7","2"
"2022-01-22T09:05:07.000Z","text","","","","39","7","5"
"2022-01-22T03:16:33.000Z","image","मलखादको व्यवस्था गर नाराका साथ माघ ७ गते किसान आन्दोलनको  खाली बोरा जुलुस। सबै जिल्लाको अपडेट हेर्न: ","","https://pbs.twimg.com/media/FJrO5r0aMAQCy9C?format=jpg&name=medium","42","5",""
"2022-01-21T15:15:06.000Z","text","गौरकांड झैं नरसंहार गरिदिने र घेराऊ हालेर हत्या गरिदिने संघीय मन्त्रीको घोषणाको ४८ घंटा बितिसक्दा पनि मंत्री परिषद्‍बाट कुनै स्पष्टीकरण नआए पछि यसलाई नेपाल सरकारकै #आधिकारिक #घोषणा मान्नै पर्ने भयो। प्रहरीबाट सुरक्षाको आश भएन। अब आफ्नो आत्मरक्षा गर्दा कसैले आपत्ति नमान्नुहोला।","","","321","57","40"
"2022-01-21T15:06:40.000Z","text","","","","37","4","2"
"2022-01-14T14:57:04.000Z","video","मासूम हम रह गये गौरेये को उडाते
लूट कर हमें तो यह सरकार ले गई
#ईँजोड 
पौष ३० गतेको किसान महारैलीमा सम्बोधन, सिरहा।","","https://pbs.twimg.com/ext_tw_video_thumb/1482003753171820546/pu/img/jj5-f8JNAtodNxr4.jpg","31","4","1"
"2022-01-14T14:39:50.000Z","text","","","","22","5","3"
"2022-01-14T14:35:28.000Z","text","","","","19","5","2"
"2022-01-14T13:55:27.000Z","video","किसान महारैलीमा जनमत पार्टीका अध्यक्ष डा. सी. के. राउत, सिरहा बजार, सिरहा, पौष ३० गते","","https://pbs.twimg.com/ext_tw_video_thumb/1481988216089870338/pu/img/20xu6fI89IFAroH6.jpg","57","10","7"
"2022-01-14T13:21:57.000Z","text","","","","18","3",""
"2022-01-14T12:30:18.000Z","image","किसान महारैली - पौष 30 #राजबिराज","","https://pbs.twimg.com/media/FJEBCmDakAAxsFX?format=jpg&name=medium","34","4","2"
"2022-01-14T12:28:36.000Z","image","किसान महारैली - पौष 30 #जनकपुर","","https://pbs.twimg.com/media/FJEApgOaUAMgTfS?format=jpg&name=medium","29","4","1"
"2022-01-14T12:26:59.000Z","image","किसान महारैली - पौष 30 #भैरहवा","","https://pbs.twimg.com/media/FJEAQaHagAc0xVY?format=jpg&name=900x900,https://pbs.twimg.com/media/FJEAQ53acAAvNIb?format=jpg&name=small,https://pbs.twimg.com/media/FJEARa7aIAI1bis?format=jpg&name=small,https://pbs.twimg.com/media/FJEASEYaAAELkS9?format=jpg&name=small","39","5","1"
"2022-01-14T12:14:15.000Z","image","किसान महारैली - पौष 30 सिरहा","","https://pbs.twimg.com/media/FJD9WZXagAQN4d-?format=jpg&name=small,https://pbs.twimg.com/media/FJD9WnAaUAkyR-x?format=jpg&name=small,https://pbs.twimg.com/media/FJD9XO-aAAQ9LZK?format=jpg&name=small,https://pbs.twimg.com/media/FJD9XfLaAAk-8BE?format=jpg&name=small","36","4","1"
"2022-01-14T03:03:51.000Z","image","शुभ-प्रभात। #ऐतिहासिक #किसान_महारैली आज झापादेखि बर्दिया तथा काठमाडौंमा #आज #पौष_३० गते #शुक्रबार निस्किन गइराखेको छ। सम्पूर्ण जनतासँग सहभागी हुन हार्दिक अनुरोध गर्दछौं। भविष्यमा गर्व गर्न सकिने यस ऐतिहासिक परिघटनामा सामित हुने अवसरबाट नचुकौं🙏🙏🙏","","https://pbs.twimg.com/media/FJB_YzVaAAEZtMM?format=jpg&name=medium","61","6","6"
"2022-01-13T07:53:25.000Z","video","जो घर में छूपे हैं देखें वे यह वीरों का दौर
तलवार वे भी चलाने लगे जिनके हाथ नहीं  ।
घुटने बल पर जो लडते रहे सियासतों से
गवाही है हथसवारों के झूठे इतिहास की ।
🙏🙏🙏वीर योद्धा को सलाम !🙏🙏🙏
#notcopied","","https://pbs.twimg.com/ext_tw_video_thumb/1481534771658629122/pu/img/dTiJrkscMfyW_w4J.jpg","33","3","1"
"2022-01-08T11:03:26.000Z","image","किसान का बेटा हूँ मैं
मिट्टी और रेत परखना जानता हूँ
सियासत में जब गुरूर हो तो उसे
जमीन पर भी पटकना जानता हूँ🤼

जनकपुरको बारहबिघामा आज पौष २४ गते शनिबार नेपाल र भारतका प्रतियोगीहरूको सहभागितामा भइराखेको रेस्लिङ्ग प्रतियोगिताको सफलताको लागि शुभकामना।","","https://pbs.twimg.com/media/FIkzPzuVQAAS1cb?format=jpg&name=medium","41","3","3"
"2022-01-08T04:28:05.000Z","video","किसान आन्दोलन पौष २३ सिरहा","","https://pbs.twimg.com/ext_tw_video_thumb/1479671079077511170/pu/img/jyxRXJ-vSiV5CytH.jpg","63","10","3"
"2022-01-07T14:28:26.000Z","image","किसान आन्दोलन १५ औं दिन पौष २३ गतेको विभिन्न जिल्लामा भएको गतिविधिको अपडेट हेर्न 

किसान आन्दोलन - जिन्दाबाद !
जनमत पार्टी - जिन्दाबाद !","","https://pbs.twimg.com/media/FIgYt2gVkAQ2EhC?format=jpg&name=medium","29","6","3"
"2022-01-07T13:43:58.000Z","image","बहाने ढूंढते
तो मिल जाते मुझे भी हजारों
पर वीर हूँ मैं
सो रुका ना पैर कभी हमारो

कोटि कोटि नमन इन वीर योद्धाओं को।  🙏🙏🙏
किसान आन्दोलन - जिन्दाबाद 📢📢📢","","https://pbs.twimg.com/media/FIgOwjAUUAAVl2j?format=png&name=small,https://pbs.twimg.com/media/FIgOwjCVIAEcEgU?format=jpg&name=900x900","34","4","1"
"2022-01-07T11:06:24.000Z","image","छोटेराजाले कतै दरबारमा पस्न दिएन त कतै किल्ला छाडेरै भागे।
 
आइतबारसम्म हरेक पालिकामा किसान आन्दोलनको माग सम्बन्धी ध्यानाकर्षण-पत्र दिने कार्यक्रम अन्तर्गत पौष २३ ज्ञापन पत्र दिन जाँदा।

किसान आन्दोलन - जिन्दाबाद !","","https://pbs.twimg.com/media/FIfqrZDUcAE6zcW?format=jpg&name=small,https://pbs.twimg.com/media/FIfqrZDVcAEuleb?format=jpg&name=small","26","5",""
"2022-01-07T09:38:05.000Z","image","सिरहा सदरमुकाम - किसान आन्दोलनको १५औं दिन पौष २३ गते📢📢📢
(आइतबारसम्म हरेक पालिकामा किसान आन्दोलनको माग सम्बन्धी ध्यानाकर्षण-पत्र दिने कार्यक्रम रहेको छ)","","https://pbs.twimg.com/media/FIfWf1QUUAEkjPI?format=jpg&name=medium","31","5","1"
"2022-01-07T05:10:37.000Z","image","सप्तरी CDO/SP द्वारा ज्ञापन-पत्र बुझ्न अस्वीकार

जिप्रका सप्तरी #जसपा को निजी सम्पत्ति हो कि आमजनताको सेवा र सुरक्षाको लागि हो, जवाब दिनुपर्छ। कुनै पार्टी विशेषको निर्देशनमा चल्नु र प्रहरी संरचनाको यसरी दुरुपयोग हुनु मुलुककै दुर्भाग्य। 
  ","","https://pbs.twimg.com/media/FIeY0PlVgAI7D-C?format=jpg&name=small,https://pbs.twimg.com/media/FIeY0PkUYAYgzNm?format=jpg&name=900x900,https://pbs.twimg.com/media/FIeY0PnUUAUizsu?format=jpg&name=900x900,https://pbs.twimg.com/media/FIeY104VcAEBHWo?format=png&name=small","34","5","1"
"2022-01-06T17:59:43.000Z","image","जसपाका नेताको भाई DSP रामकुमार यादवले सप्तरीमा घर-घर पसेर महिलालाई कुटेको, टाउको फोडेको र मचाएको  ताण्डव, हसिँया लिएर आक्रमण गर्ने वडाअध्यक्ष पक्राऊ नपरेको, जसपाको ईशारामा निर्दोषलाई पक्रेर #यातना बारे ज्ञापनपत्र CDO/SP द्वारा लिन अस्वीकार   ","","https://pbs.twimg.com/media/FIb-qP1VkAAdt9u?format=jpg&name=900x900,https://pbs.twimg.com/media/FIb-qP3VQAAJlB0?format=jpg&name=900x900","48","13","1"
"2022-01-06T13:45:45.000Z","image","किसान आन्दोलन १४औं दिन - पौष २२ गते विभिन्न जिल्लामा भएका गतिविधि हेर्न ","","https://pbs.twimg.com/media/FIbFkiPVQAEv6SZ?format=jpg&name=900x900,https://pbs.twimg.com/media/FIbFkiPVEAUyVhD?format=jpg&name=small,https://pbs.twimg.com/media/FIbFkiPVUAIiGlP?format=jpg&name=small,https://pbs.twimg.com/media/FIbFkiSVkAATjDR?format=jpg&name=small","35","2","4"
"2022-01-05T14:02:47.000Z","video","किसान आन्दोलन किन ?","","https://pbs.twimg.com/ext_tw_video_thumb/1478728558931374084/pu/img/XJ7yaIeP8lYOeTvC.jpg","55","15","7"
"2022-01-03T00:27:54.000Z","image","गोली लागेका आन्दोलनकारी अस्पतालको बेडबाटै डा. सी. के. राउतलाई भने - खुट्टामा मात्रै हैन, छातीमै गोली खान तैयार छौं, यो राक्षसी राजको अन्त्य हुनेछ।

गोली लागेर घाइते ५ जना, अन्य दर्जनौं घाइते - दुई जनाको स्थिति गम्भीर.

किसान आन्दोलन, धनुषा पौष १८।","","https://pbs.twimg.com/media/FIIyBkSVQAIU2bU?format=jpg&name=medium,https://pbs.twimg.com/media/FIIyBkSVgAMI9Xm?format=jpg&name=medium","44","8","7"
"2022-01-02T14:32:28.000Z","text","","","","16","7","3"
"2022-01-02T13:44:03.000Z","image","पौष १८ गते #आइतबार, बेलुका ९ बजे, Himalaya TV मा डा. सी. के. राउत वरिष्ठ पत्रकार राजेन्द्र बानियाँका साथमा कार्यक्रम #यक्षप्रश्न मा","","https://pbs.twimg.com/media/FIGe1t3VcAIhpCA?format=jpg&name=medium","57","8","6"
"2022-01-02T07:58:28.000Z","text","","","","23","9","1"
"2022-01-02T06:59:33.000Z","video","चिल्ला कारको चिन्ता हुने, उद्योगपतिको ट्रकको चिन्ता हुने तर करोडौं किसानको भोका छोराछोरीको चिन्ता नहुने ? #किसानआन्दोलन","","","50","8","3"
"2022-01-01T14:07:01.000Z","image","झापादेखि बर्दियासम्म #किसान आन्दोलनका दृश्यहरू - पौष १७ गते शनिबार","","https://pbs.twimg.com/media/FIBaZ-hUYAQmERd?format=jpg&name=small,https://pbs.twimg.com/media/FIBaZ-jVcAAtzP0?format=jpg&name=small,https://pbs.twimg.com/media/FIBaZ-jUUAA8p9v?format=jpg&name=small,https://pbs.twimg.com/media/FIBaZ-jVQAIiJ76?format=jpg&name=small","52","10","9"
