"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2024-02-13T01:35:41.000Z","image","शुभ बिहानी 🙏!
#goodmorning #Nepal","","https://pbs.twimg.com/media/GGLjf2PXoAA4YIc?format=jpg&name=medium","1","",""
"2024-02-07T15:28:16.000Z","text","","","","1","",""
"2024-02-07T15:25:28.000Z","text","","","","1","",""
"2024-02-07T15:24:40.000Z","text","","","","2","",""
"2024-01-29T09:38:53.000Z","image","१० दिने सांस्कृतिक,राजनितिक र एतिहासिक भ्रमण पछि आज स्वदेश फर्कियौ,भ्रमणको दौरान साथ र सहयोग दिने सम्पुर्णलाई हृदय देखि धन्यवाद🙏!!
          - मा. अब्दुल खान (राष्ट्रिय उपाध्यक्ष, जनमत पार्टी)
#abdulkhan #tiairport #Nepal","","https://pbs.twimg.com/media/GFACNkyawAAnCD7?format=jpg&name=small,https://pbs.twimg.com/media/GFACO3cbUAAYAtJ?format=jpg&name=small,https://pbs.twimg.com/media/GFACPPOa0AAObvl?format=jpg&name=900x900,https://pbs.twimg.com/media/GFACPk9bUAAjLHc?format=jpg&name=900x900","1","",""
"2024-01-28T03:02:35.000Z","image","नेपाल भ्रमणमा रहेका प्रजातन्त्रवादी उद्योग तथा वाणिज्य र श्रम उपभोक्ता हित समितिका सभापति माननीय अब्दुल खान ज्युले आज दिल्ली स्थित नेपाली राजदूतसँग भेटवार्ता गर्नु भएको छ ।
#nepal #india #embassyofnepal","","https://pbs.twimg.com/media/GE5d35uX0AAE949?format=jpg&name=small,https://pbs.twimg.com/media/GE5d5YeWUAAcCpt?format=jpg&name=small,https://pbs.twimg.com/media/GE5d7OZWAAA7Rq0?format=jpg&name=small,https://pbs.twimg.com/media/GE5d8mvXYAArzGj?format=jpg&name=small","1","",""
"2024-01-27T09:04:44.000Z","text","Thank you so much 👍","","","1","",""
"2024-01-22T02:33:58.000Z","image","उद्योग तथा वाणिज्य र श्रम उपभोक्ता हित समितिका सभापति माननीय #अब्दुल_खान ज्यूको #आप_की_अदालत शो का संचालक रजत शर्मा ज्यु सँग भारतको दिल्ली राजधानीमा भेटघाट भएको छ र साथै शर्मा ज्यु एक भारतीय पत्रकार हुनुको साथ व्यापारी पनि हुन्।


#Abdulkhan #rajatsharma","","https://pbs.twimg.com/media/GEad3FEWkAAW3Ng?format=jpg&name=medium","3","",""
"2024-01-22T02:16:57.000Z","image","मिति २०८०/१०/०७ गतेको दिन 
नेपालमा व्यापारमा लगानी गर्ने लगानी कर्ताहरु सँग (Invester) उद्योग तथा वाणिज्य र श्रम उपभोक्ता हित समितिका सभापति माननीय #अब्दुल_खान ज्युकोे #भारतकोे दिल्ली स्थित होटल #ताज_प्यालेस मा डिनर सहित विभिन्न विषयमा छलफल तथा भेटघाट गरियो।
Taj Hotels 

#India","","https://pbs.twimg.com/media/GEaZ9N2XEAAfosZ?format=jpg&name=900x900,https://pbs.twimg.com/media/GEaZ9ikXYAEVbzj?format=jpg&name=small,https://pbs.twimg.com/media/GEaZ91AW4AAahXk?format=jpg&name=900x900","2","",""
"2024-01-21T02:52:59.000Z","image","धन्यवाद🙏🙏!!
#Newsfile  #Trending","","https://pbs.twimg.com/media/GEVYnuGaUAAjQwy?format=jpg&name=medium","1","",""
"2024-01-07T15:40:28.000Z","video","धन्यवाद!! PrimeTv
#Newsnight #fypシ #nepal","","https://pbs.twimg.com/ext_tw_video_thumb/1744020986951778304/pu/img/cXZq8BRe_1-5VK7a.jpg","","",""
"2024-01-06T17:07:41.000Z","image","ललितपुर गुरुद्वारामा भव्य स्गुरुनानक गुरुद्वारा कुपन्डोलमा ज्ञानी गुरु बकस सिहं द्वारा जनमत पार्टीका राष्ट्रिय उपाध्यक्ष माननीय अब्दुल खान ज्युलाई सम्मान तथा अभिनन्दन गरियो।#सरदार पृतम सिहं द्वारा लिखित "ROADS TO THE VALLEY" नामक किताब प्रदान गरि सम्मान गरियो।।।
#Abdulkhan","","https://pbs.twimg.com/media/GDLMYuNXYAAcxnx?format=jpg&name=small,https://pbs.twimg.com/media/GDLMZAdXgAAoFDK?format=jpg&name=small,https://pbs.twimg.com/media/GDLMZWVXIAEAmWv?format=jpg&name=small,https://pbs.twimg.com/media/GDLMZn2W8AIwLKm?format=jpg&name=small","1","1",""
"2024-01-05T13:39:04.000Z","image","#गोली हानेर समस्याको सामाधान होइन❌
गोली हान्ने प्रहरीलाई आजीवन जेल गर सरकार
#हार्दिक श्रद्धा्जंली!नेपाल प्रहरीको गोलीबाट सर्लाही जिल्लाको बरहथवा नगरपालिका वार्ड नं -५ मा बस्ने जयशंकर साहकाे अल्पायुमा निधन भएकोले यस दुःखद् घडीमा दिवङ्गत आत्मको चिर शान्तिको कामना गर्दछु।
#RIP","","https://pbs.twimg.com/media/GDFTD2wXoAAfZVr?format=jpg&name=900x900","","",""
"2024-01-03T23:05:32.000Z","video","एक वर्षमा सरकारले सबै काम गरेका नराम्राे होइनन्।
जस्तै:-
-नागरिकताको सवालमा होस्..!
- किसानहरूको लागि मलखादको सवालमा होस्..! आदि......
#Abdulkhan #प्रचण्ड","","https://pbs.twimg.com/ext_tw_video_thumb/1742683461821874176/pu/img/ToQ06BEy_l0Hm-AS.jpg","","",""
"2024-01-01T02:11:37.000Z","image","Happy New Year 🎊
#HappyNewYear2024","","https://pbs.twimg.com/media/GCuPW8NbUAAR-tk?format=jpg&name=medium","","",""
"2023-12-31T16:18:51.000Z","image","नयाँ वर्ष 2024 को सुखद आगमन र 2023 को समापनमा यस्ता समाज सेवी,बुजुर्ग वयक्तित्वहरुको साथमा यस्तो सुखद अवसरमा रिद्धिसिद्धि ज्वयलर्स परिवारबाट सम्मानित हुँदा धेरै खुसि महसुस भएको छ। वर्ष 2024 सबैको लागि सुखद,फल्दाई र उत्तर उत्तर प्रगति होस भन्ने कामना गर्दछु।
#HappyNewYear2024","","https://pbs.twimg.com/media/GCsHq5iasAAZ71D?format=jpg&name=small,https://pbs.twimg.com/media/GCsHrbUasAER-9g?format=jpg&name=small,https://pbs.twimg.com/media/GCsHrtZbkAACxlH?format=jpg&name=900x900,https://pbs.twimg.com/media/GCsHr8XasAAM5TO?format=jpg&name=small","1","",""
"2023-12-30T09:51:49.000Z","image","जिल्ला सर्लाहीको कविलासि ना.पा वार्ड नं:-९ का श्री सतनारायण राय यादव ज्यु र हरिपुर ना.पा वार्ड नं:- ७ का श्री राम प्रसाद चौधरी ज्यु जनमत पार्टीका राष्ट्रिय उपाध्यक्ष माननीय #अब्दुल_खान ज्यु द्वारा आज मिति २०८०/०९/१४ गतेको दिन विधिवत रूपमा जनमत पार्टीमा प्रवेश गर्नु भयो।","","https://pbs.twimg.com/media/GCllfgfbQAABgyS?format=jpg&name=medium,https://pbs.twimg.com/media/GCllf11a4AAJjWm?format=jpg&name=small,https://pbs.twimg.com/media/GCllgp0asAATKyc?format=jpg&name=small","","",""
"2023-12-30T06:50:56.000Z","image","सर्लाहीको मलङ्गवा न.पा. वडा न-३ मा संचालित रहेको जिलानिया मदरसा प्रा. वि. मा मुस्लिम बोर्ड नेपाल द्वारा आयोजीत गरिएको वार्षिक महाउत्सव कार्यक्रम "राष्ट्रिय साधारण सभा" मा  जनमत पार्टीका राष्ट्रिय उपाध्यक्ष मा.अब्दुल खांन ज्युलाई प्रमुख अतिथिको रूपमा भव्यताका साथ स्वागत् गरियो।","","https://pbs.twimg.com/media/GCk8Eq2aYAAR42_?format=jpg&name=small,https://pbs.twimg.com/media/GCk8FCVa4AA77IU?format=jpg&name=small,https://pbs.twimg.com/media/GCk8FaBaYAEt3At?format=jpg&name=small,https://pbs.twimg.com/media/GCk8HA6bEAAOtBN?format=jpg&name=small","","",""
"2023-12-28T12:19:44.000Z","image","आज मिति २०८०/०९/१२ गतेको दिन बाल अधिकारलाई सुनिश्चित गर्न बाल श्रमको अंत गरी बाल मैत्री कानुन बनाउन बालबालिकाहरु द्वारा श्रम समितिका सभापति माननीय अब्दुल खान ज्युलाई ज्ञापन पत्र बुझाईयो र विभिन्न साथीहरु संग भेटघाट तथा छलफल गरियो।
#Abdulkhan #सभापति","","https://pbs.twimg.com/media/GCb0ISAaYAAmYI8?format=jpg&name=small,https://pbs.twimg.com/media/GCb0JxWacAEa9iu?format=jpg&name=small,https://pbs.twimg.com/media/GCb0K1PaEAAz-2i?format=jpg&name=small,https://pbs.twimg.com/media/GCb0L5EbAAAHUpF?format=jpg&name=small","1","",""
"2023-12-25T10:40:46.000Z","image","आज मिति मिति २०८०/०९/०९ गतेको दिन सशस्त्र प्रहरी बलको(ssp) श्रीमान जहर सिंह बुढा मगर र श्रीमती सम्झना थापा मगर ज्यु दुबै जना जनमत पार्टीका राष्ट्रिय उपाध्यक्ष माननीय #अब्दुल_खान ज्युलाई निजी सचिवालयमा आई बधाई तथा शुभकामना दिएकोमा दुबै श्रीमान र श्रीमतीलाई धेरै धेरै धन्यवाद 🙏।","","https://pbs.twimg.com/media/GCMAvX1aMAALFTs?format=jpg&name=medium,https://pbs.twimg.com/media/GCMAwNraAAAnE5i?format=jpg&name=small,https://pbs.twimg.com/media/GCMAw81aoAEX5GF?format=jpg&name=small","1","",""
"2023-12-15T11:10:35.000Z","image","आज मिति २०८०/०८/२९ गतेको दिन जनमत पार्टीका राष्ट्रिय उपाध्यक्ष तथा पूर्व खाने पानी मन्त्री माननीय #अब्दुल_खान ज्युकाे विशेष पहल र #EPC Nepal  द्वारा मधेश प्रदेशको ४०० विद्यालयहरुमा खानेपानी फिल्टर मेसिनहरु जडान भईसकेका छन,आफ्नै पहलमा भएको योजनाको अनुगमन मन्त्री खान द्वारा गरीयो।","","https://pbs.twimg.com/media/GBYnrQUaMAAeeH9?format=jpg&name=small,https://pbs.twimg.com/media/GBYnrfUaMAALjk6?format=jpg&name=small,https://pbs.twimg.com/media/GBYnrxfa4AAjy8o?format=jpg&name=900x900,https://pbs.twimg.com/media/GBYnsFZa0AAEEQn?format=jpg&name=small","","",""
"2023-12-14T10:37:26.000Z","image","#सप्तरी जाने कर्ममा सिराहा जिल्लाको लहानमा साथीहरु द्वारा जनमत पार्टीका राष्ट्रिय उपाध्यक्ष माननीय #अब्दुल_खान ज्युलाई स्वागत् गरियो।
यति माया प्रेमले स्वागत् गरेकोमा  साथिहरुलाई धेरै धेरै धन्यवाद 🙏।
#अब्दुल_खान  #सिराहा #news","","https://pbs.twimg.com/media/GBTWdBLaIAAt3IE?format=jpg&name=small,https://pbs.twimg.com/media/GBTWfTsaYAANL41?format=jpg&name=small,https://pbs.twimg.com/media/GBTWgZZbQAAOSKh?format=jpg&name=small,https://pbs.twimg.com/media/GBTWgxYaMAAy7nF?format=jpg&name=small","","",""
"2023-12-13T06:20:09.000Z","image","उद्योग तथा वाणिज्य र श्रम तथा उपभोक्ता हित समिति द्वारा आज बाल श्रम निषेध र नियमित गर्ने ऐन २०८० काे मस्यौदा बारे स्वतन्त्रता अभियानले दिएको ज्ञापन पत्र माथि गम्भीरता पूर्वक समितिका सभापति माननीय अब्दुल खान ज्यूको सभापतित्वमा माननीय सदस्य ज्युहरुलाई बैठक बोलाइ बृहत छलफल गरियो।
#x","","https://pbs.twimg.com/media/GBNR6nNa8AAAJx9?format=jpg&name=small,https://pbs.twimg.com/media/GBNR9tSaYAAwI_W?format=jpg&name=small,https://pbs.twimg.com/media/GBNSACnbUAAcJfa?format=jpg&name=small,https://pbs.twimg.com/media/GBNSCXvbYAAdtVy?format=jpg&name=small","","",""
"2023-12-12T15:47:33.000Z","image","सम्माननीय प्रधानमन्त्री पुष्प कमल दाहाल "प्रचण्ड" ज्युलाई उद्योग तथा वाणिज्य र श्रम उपभोक्ता हित समितिका सभापति माननीय #अब्दुल_खान ज्यु लगायत निजि सचिवालय तर्फबाट जन्मदिनको हार्दीक मंगलमय शुभकामना व्यक्त गर्दछौं।

#Abdulkhan #पुष्प_कमल_दाहाल","","https://pbs.twimg.com/media/GBKKUAPb0AALIIC?format=jpg&name=medium","","",""
"2023-12-11T14:52:21.000Z","image","१७ औँ संघीय संसद सेवा दिवस -२०८०काे अवसरमा आयोजित रक्तदान कार्यक्रममा उद्योग तथा वाणिज्य र श्रम उपभोक्ता हित समितिका सभापति माननीय अब्दुल खान ज्यु ,सममाननिय सभामुख ज्यूले बलड जम्मागरिने पलाष्टिकको समान सर्वप्रथम सभापती खानंलाई  प्रदानगरी उदघाटनगरी प्रथम रक्तदाताको रुपमा लियो।","","https://pbs.twimg.com/media/GBE0Cnoa8AATjIj?format=jpg&name=small,https://pbs.twimg.com/media/GBE0D7fawAARe9N?format=jpg&name=small,https://pbs.twimg.com/media/GBE0EnhaIAAext7?format=jpg&name=small,https://pbs.twimg.com/media/GBE0FbEaYAA48d3?format=jpg&name=900x900","","",""
"2023-12-10T15:57:09.000Z","image","मिति २०८०/०८/२४ गतेकाे दिन पुर्व खानेपानी मन्त्री तथा जनमत पार्टीका राष्ट्रिय उपाध्यक्ष माननीय #अब्दुल_खान ज्युकाे पहलमा जनमत पार्टीकाे केन्द्रीय कार्यालय काठमाडौंमा Mahendra Aqua Private Limited का शुद्ध तथा स्वच्छ खानेपानी filter जडान गरियो।
#Nepal #news","","https://pbs.twimg.com/media/GA_5TibacAA4EvT?format=jpg&name=small,https://pbs.twimg.com/media/GA_5T_rb0AAw5Gk?format=jpg&name=small,https://pbs.twimg.com/media/GA_5U3qbAAAyaIp?format=jpg&name=small,https://pbs.twimg.com/media/GA_5VRsb0AAa6iP?format=jpg&name=small","","",""
"2023-12-09T03:17:52.000Z","video","All about #cop28 programme which was held in dubai.
 
#Abdulkhan #Cop28Dubai #dubai #fypシ","","https://pbs.twimg.com/ext_tw_video_thumb/1733324724296622080/pu/img/mK276T4WemaqYCPJ.jpg","","",""
"2023-12-02T17:47:06.000Z","image","जनमत पार्टीका सम्माननीय अध्यक्ष डा. सि. के. राउत ज्यु र माननीय उपाध्यक्ष अब्दुल खानं ज्यू संग #बर_दुबईमा साथिहरुको विचमा जमकाभेटघाट भयो।
#Drckraut #अब्दुल_खान #Dubai  #COP28","","https://pbs.twimg.com/media/GAXFqF7aMAAHBCI?format=jpg&name=small,https://pbs.twimg.com/media/GAXFvZVbEAAjGzG?format=jpg&name=900x900,https://pbs.twimg.com/media/GAXFvZZaMAAAv66?format=jpg&name=900x900,https://pbs.twimg.com/media/GAXFxHfbcAAMN4D?format=jpg&name=900x900","","",""
"2023-11-04T02:16:07.000Z","text","#हार्दिक_श्रद्धाञ्जली
जाजरकोटको रामीडाँडा केन्द्रविन्दु भएर शुक्रबार राति ११ः ४७ मा गएको ६.४ म्याग्निच्युडको भूकम्पबाट भएको मानवीय तथा भौतिक क्षतिले मर्माहित भएको छु।मृतकहरु प्रति हार्दिक श्रद्धाञ्जली अर्पण गर्दै साथै घाइतेहरूकाे सिघ्र स्वास्थ्य लाभकाे कामना गर्दछु।
#earthquake","","","1","",""
"2023-11-01T16:53:15.000Z","image","आज मिति २०८०/०७/१५ गतेकाे दिन उद्योग तथा वाणिज्य र श्रम उपभोक्ता हित समितिका सभापति माननीय #अब्दुल_खान ज्यूको नेपाल कम्युनिस्ट पार्टी एमालेको चियापान कार्यक्रममा सहभागिता भयो।एमाले पार्टीको अध्यक्ष तथा पूर्व प्रधानमन्त्री मा. के. पी. शर्मा ओली सहित सम्पुर्ण नेताहरुलाई धन्यवाद !!","","https://pbs.twimg.com/media/F93QKTYXMAAL3Yf?format=jpg&name=900x900,https://pbs.twimg.com/media/F93QKTSWAAAntD5?format=jpg&name=900x900","1","",""
"2023-09-14T15:19:44.000Z","image","बुवाको मुख हेर्ने दिनको यहाँहरुमा हार्दिक मंगलमय शुभकामना व्यक्त गर्दछु 📷।
-मा.अब्दुल खान
#Abdulkhan #FathersDay #twitt","","https://pbs.twimg.com/media/F5_ucnJXYAAXNnc?format=jpg&name=medium","1","",""
"2023-09-10T12:51:40.000Z","image","जिल्ला सर्लाहीको मलङ्गवामा विथोलिएको सदभाव प्रति जनमत पार्टीको राष्ट्रिय उपाध्यक्ष मा.अब्दुल खान ज्यूको पहलमा सबै दलका मुस्लिम मा.सांसद ज्यूहरु आज गृहमन्त्री ज्यूसंग भेटि मलङ्गवामा यथासिघ्र सदभाव कायम गराउन आवश्यक पहल गरिदिन आग्रह गर्दै ध्यानाकर्षण गराएका छन्
#TwitterX #newsnepal","","https://pbs.twimg.com/media/F5ql2DuXMAAqk4a?format=jpg&name=900x900,https://pbs.twimg.com/media/F5ql38RWQAAO0j9?format=jpg&name=small,https://pbs.twimg.com/media/F5ql5tsXcAAglGA?format=jpg&name=small","2","",""
"2023-09-09T02:16:40.000Z","image","बर्दियाका सामुदायिक वनका सदस्यहरुको भ्रमण टोली बोकेर भरतपुरबाट बर्दिया फर्कदै गरेको बस बाँकेको ढकेरी राप्ती सोनारी-८ सम्शेरगन्ज नजिकै ट्रकमा ठोकिदा भएको बस दुर्घटनामा ५ जनाकाे मृत्यु भएको छ, भने २५ जना भन्दा बढी घाइते भएका छन।यस दुखत घटना प्रति हार्दिक श्रद्धाञ्जली प्रकट गर्दछु।","","https://pbs.twimg.com/media/F5jLQ9EXsAAgEOF?format=jpg&name=900x900","2","",""
"2023-09-09T02:15:11.000Z","image","उद्योग तथा वाणिज्य र श्रम उपभोक्ता हित  समितिका सभापति माननीय अब्दुल खान ज्यूले आदीवासी जनजाति आयोग मार्फत आयोजना गरिएको "जलविद्युत उत्पादन, प्रसारण र वितरणले  आदीवासी जनजाती समुदायको हक अधिकारकाे कार्यान्वयन पारेको असर न्यूनीकरण " कार्यक्रममा उपस्थित भएको तस्बिर साझा गर्दै।
#Okx","","https://pbs.twimg.com/media/F5jK7SqW4AArJu1?format=jpg&name=small,https://pbs.twimg.com/media/F5jK7S3XwAAd7Of?format=jpg&name=small,https://pbs.twimg.com/media/F5jK7SzW4AESSet?format=jpg&name=small,https://pbs.twimg.com/media/F5jK7SzXoAArC5b?format=jpg&name=small","2","",""
"2023-09-07T12:32:14.000Z","text","२१ भाद्र २०८०, बिहीबार
काठमाडौं । जनमत पार्टीले चिनियाँ राजदूत छेन सोङलाई फिर्ता पठाउन माग गरेको छ । बिहीबार प्रतिसनिधिसभाको बैठकमा पार्टीका तर्फबाट बोल्दै उपाध्यक्ष अब्दुल खानले यस्तो माग गरेका हुन् । 
#TwitteroweKsiazkary #musk","","","2","",""
