Date,Post Type,full_text,Video Thumbnail,Image,Like,Retweet,Reply
2022-12-22T11:06:41.000Z,image,संसदमा सपथ ग्रहण l सुन्दरिजलमा श्रद्धा अर्पण l,,"https://pbs.twimg.com/media/Fkk9n2RaEAAdqi0?format=jpg&name=900x900,https://pbs.twimg.com/media/Fkk9oQYaEAEdRjb?format=jpg&name=900x900",695,37,59
2022-12-21T17:31:22.000Z,text,"पराजय भएको छ, तर भिन्न प्रारम्भ भएको छ !",,,427,24,22
2022-12-21T04:03:16.000Z,image,"संसदीय दलमा मतदानपछि … !

आज पुस ६ गते, मेरो जन्मदिन, मेरा लागि बिशेष दिन l सांसदका रूपमा पहिलो कर्म, मीठो संयोग l",,https://pbs.twimg.com/media/FkeTIOnaEAEBRGT?format=jpg&name=medium,3K,163,572
2022-12-20T18:03:02.000Z,image,#उत्साह_एकता_रुपान्तरण,,https://pbs.twimg.com/media/FkcJv_IaEAAlqCs?format=jpg&name=medium,1.1K,71,72
2022-12-20T07:27:34.000Z,text,"`पदबाहक´ धेरै हुनुन्छ, `अभिभावक´ चाहिएको छ !

आशा राखौं उम्मेदवारी दर्ताको क्षणसम्म पुग्दा सभापति शेरबहादुर देउवाले पनि डा शेखर कोइरालाले झैं वैकल्पिक कुनै नेतृत्वको नाम प्रस्तावित गर्नुहुनेछ l स्वस्थ लोकतान्त्रिक अभ्यासपछि हामी एकढिक्का उभिएर अघि बढ्नेछौं !",,,1.4K,169,105
2022-12-18T18:48:35.000Z,image,बधाई मेसि ! बधाई अर्जेन्टिना !,,https://pbs.twimg.com/media/FkSA_RjakAEztwc?format=jpg&name=medium,1.2K,30,48
2022-09-18T03:51:36.000Z,image,"पुरानो तस्बिर ; सम्झना र प्रेरणा !
(सर्वोच्च नेता गणेशमान सिंह,पार्टीका तत्कालीन महामन्त्री गिरिजाप्रसाद कोइराला, नेविसंघका तत्कालीन महामन्त्री नविन्द्रराज जोशी अनि कार्यक्रममा सभापतित्व गर्दै विश्वप्रकाश )

आज असोज २, सर्वोच्च नेताको स्मृति दिवस l सम्झना, श्रद्धा, श्रद्धाञ्जली !",,https://pbs.twimg.com/media/Fc6LArcacAEEgEA?format=jpg&name=medium,320,33,37
2022-09-16T16:05:14.000Z,image,"बधाई टिम नेपाल ! बधाई कुशल खेलाडीहरु !
बधाई व्यवस्थापन टिम ! बधाई सबैलाई !

महिला साफ च्याम्पियनसिप फुटबलको सेमिफाइनलमा आज साविक विजेता भारतलाई परास्त गर्दै ऎतिहासिक विजय हासिल गर्न सफल नेपाली महिला टिमलाई मुरिमुरी बधाई l अब फाइनलमा विजयको शुभकामना l
( #तस्वीर_अनलाइनहरु)",,"https://pbs.twimg.com/media/FcyfvR0aMAItW18?format=jpg&name=small,https://pbs.twimg.com/media/FcyfvezaAAMrami?format=jpg&name=small,https://pbs.twimg.com/media/FcyfvtLaUAEEA7e?format=jpg&name=small,https://pbs.twimg.com/media/Fcyfv-gaEAAOQGO?format=jpg&name=small",219,28,8
2022-09-10T12:36:19.000Z,text,"_क्षमा याचना सहित_

आकस्मिक अस्वस्थताका कारण परिक्षण पश्चात् औषधि लिँदै डाक्टरको सल्लाहमा रेस्टमा छु l केहिदिनमा सानो अप्रेसन छ l अप्रेसन पस्चात् छोटो अवधी रेस्ट गरेर काममा फर्किने छु l

तबसम्म भेट + फोनमा उपलब्ध हुन नसकेकोमा सबै आदरणीय मित्रसँग नम्रतापुर्वक क्षमा चाहन्छु l",,,533,52,241
2022-09-09T08:38:00.000Z,image,"५ बर्षमा जे गर्न सकिन्छ,त्यो सोचौं,त्यही लेखौं, अनि एक भएर त्यो पूरा गरौं l तर समग्रमा नेपालको १५ बर्षको सपना कोरौं !
(आज भदौ २४ वीपीप्रती श्रद्धा सुमन)

रुद्राक्षको वृक्ष यति अग्लो भइसकेछ l महामन्त्री पदको उम्मेदवारी घोषणा गरेर पोहोर आजकै दिन सुन्दरिजलमा मैले जो रोपेको थिएँ !",,https://pbs.twimg.com/media/FcM2Qh6agAEFdR4?format=jpg&name=medium,478,36,53
2022-09-03T12:39:55.000Z,video,झापा जिल्लाका प्रथम सहिद (०१९ सालमा सहादत प्राप्त ) विश्वनाथ घिमिरेको सालिक एक भब्य समारोहका बीच अनावरण !,,https://pbs.twimg.com/ext_tw_video_thumb/1566043250670313472/pu/img/DDsIS42mLCXG3IYj.jpg,544,38,64
